ra,dec
273.0713675,67.17736969
273.0713421,67.17786969
273.0713168,67.17836969
273.0712914,67.17886969
273.071266,67.17936969
273.0712406,67.17986969
273.0712153,67.18036969
273.0711899,67.18086969
273.0711645,67.18136969
273.0711391,67.18186969
273.0711138,67.18236969
273.0710884,67.18286969
273.071063,67.18336969
273.0710376,67.18386969
273.0710123,67.18436969
273.0709869,67.18486969
273.0709615,67.18536969
273.0709361,67.18586969
273.0709108,67.18636969
273.0708854,67.18686969
273.07086,67.18736969
273.0708346,67.18786969
273.0708093,67.18836969
273.0707839,67.18886969
273.0707585,67.18936969
273.0707331,67.18986969
273.0707078,67.19036969
273.0706824,67.19086969
273.070657,67.19136969
273.0706316,67.19186969
273.0706063,67.19236969
273.0705809,67.19286969
273.0705555,67.19336969
273.0705301,67.19386969
273.0705047,67.19436969
273.0704794,67.19486969
273.070454,67.19536969
273.0704286,67.19586969
273.0704032,67.19636969
273.0703779,67.19686969
273.0703525,67.19736969
273.0703271,67.19786969
273.0703017,67.19836969
273.0702764,67.19886969
273.070251,67.19936969
273.0702256,67.19986969
273.0702002,67.20036969
273.0701749,67.20086969
273.0701495,67.20136969
273.0701241,67.20186969
273.0700987,67.20236969
273.0700734,67.20286969
273.070048,67.20336969
273.0700226,67.20386969
273.0699972,67.20436969
273.0699719,67.20486969
273.0699465,67.20536969
273.0699211,67.20586969
273.0698957,67.20636969
273.0698704,67.20686969
273.069845,67.20736969
273.0698196,67.20786969
273.0697942,67.20836969
273.0697689,67.20886969
273.0697435,67.20936969
273.0697181,67.20986969
273.0696927,67.21036969
273.069599,67.21086969
273.0694971,67.21136969
273.0693952,67.21186969
273.0692933,67.21236969
273.0691914,67.21286969
273.0690895,67.21336969
273.0689876,67.21386969
273.0688857,67.21436969
273.0687838,67.21486969
273.0686818,67.21536969
273.0685799,67.21586969
273.068478,67.21636969
273.0683761,67.21686969
273.0682742,67.21736969
273.0681723,67.21786969
273.0680704,67.21836969
273.0679685,67.21886969
273.0678666,67.21936969
273.0677646,67.21986969
273.0676627,67.22036969
273.0675608,67.22086969
273.0674589,67.22136969
273.067357,67.22186969
273.0672551,67.22236969
273.0671507,67.22286969
273.067042,67.22336969
273.0669332,67.22386969
273.0668245,67.22436969
273.0667157,67.22486969
273.066607,67.22536969
273.0664982,67.22586969
273.0663895,67.22636969
273.0662807,67.22686969
273.066172,67.22736969
273.0660632,67.22786969
273.0659545,67.22836969
273.0658457,67.22886969
273.065737,67.22936969
273.0656282,67.22986969
273.0655195,67.23036969
273.0654107,67.23086969
273.065302,67.23136969
273.0651932,67.23186969
273.0650845,67.23236969
273.0649757,67.23286969
273.064867,67.23336969
273.0647582,67.23386969
273.0645991,67.23436969
273.0643551,67.23486969
273.0641111,67.23536969
273.0638671,67.23586969
273.0636232,67.23636969
273.0633792,67.23686969
273.0631352,67.23736969
273.0628912,67.23786969
273.0626472,67.23836969
273.0624033,67.23886969
273.0621593,67.23936969
273.0619153,67.23986969
273.0616713,67.24036969
273.0614274,67.24086969
273.0611834,67.24136969
273.0609394,67.24186969
273.0606954,67.24236969
273.0604515,67.24286969
273.0602075,67.24336969
273.0599635,67.24386969
273.0597195,67.24436969
273.0594755,67.24486969
273.0592316,67.24536969
273.0589876,67.24586969
273.0587436,67.24636969
273.0584996,67.24686969
273.0582557,67.24736969
273.0580117,67.24786969
273.0577677,67.24836969
273.0575237,67.24886969
273.0572797,67.24936969
273.0570358,67.24986969
273.0567918,67.25036969
273.0565478,67.25086969
273.0563038,67.25136969
273.0560599,67.25186969
273.0558159,67.25236969
273.0555719,67.25286969
273.0553279,67.25336969
273.055084,67.25386969
273.05484,67.25436969
273.0545886,67.25486969
273.0543254,67.25536969
273.0540623,67.25586969
273.0537991,67.25636969
273.0535359,67.25686969
273.0532728,67.25736969
273.0530096,67.25786969
273.0527464,67.25836969
273.0524833,67.25886969
273.0522201,67.25936969
273.0519122,67.25986969
273.0515984,67.26036969
273.0512847,67.26086969
273.050971,67.26136969
273.0506573,67.26186969
273.0503435,67.26236969
273.0500298,67.26286969
273.0497161,67.26336969
266.73803,66.9530785
266.7392038,66.9535785
266.7403775,66.9540785
266.7415513,66.9545785
266.7427251,66.9550785
266.7436818,66.9555785
266.7445624,66.9560785
266.7454429,66.9565785
266.7458493,66.9570785
266.7462037,66.9575785
266.7465581,66.9580785
266.7469124,66.9585785
266.7472668,66.9590785
266.7476212,66.9595785
266.7479756,66.9600785
266.7483299,66.9605785
266.7486843,66.9610785
266.7490387,66.9615785
266.749393,66.9620785
266.7497474,66.9625785
266.7501018,66.9630785
266.7504562,66.9635785
266.7508105,66.9640785
266.7511649,66.9645785
266.7515193,66.9650785
266.7518737,66.9655785
266.752228,66.9660785
266.7525824,66.9665785
266.7529368,66.9670785
266.7532911,66.9675785
266.7536455,66.9680785
266.7539999,66.9685785
266.7543543,66.9690785
266.7547086,66.9695785
266.755063,66.9700785
266.7554174,66.9705785
266.7556798,66.9710785
266.7558994,66.9715785
266.756119,66.9720785
266.7563386,66.9725785
266.7565582,66.9730785
266.7567777,66.9735785
266.7569973,66.9740785
266.7572169,66.9745785
266.7574365,66.9750785
266.7576561,66.9755785
266.7578757,66.9760785
266.7580793,66.9765785
266.7582451,66.9770785
266.758411,66.9775785
266.7585768,66.9780785
266.7587427,66.9785785
266.7589086,66.9790785
266.7590744,66.9795785
266.7592403,66.9800785
266.7594061,66.9805785
266.759572,66.9810785
266.7597378,66.9815785
266.7599037,66.9820785
266.7600695,66.9825785
266.7602354,66.9830785
266.7604012,66.9835785
266.7605612,66.9840785
266.7607007,66.9845785
266.7608402,66.9850785
266.7609797,66.9855785
266.7611192,66.9860785
266.7612588,66.9865785
266.7613983,66.9870785
266.7615378,66.9875785
266.7616773,66.9880785
266.7618168,66.9885785
266.7619563,66.9890785
266.7620959,66.9895785
266.7622354,66.9900785
266.7623749,66.9905785
266.7625144,66.9910785
266.7626539,66.9915785
266.7627934,66.9920785
266.762933,66.9925785
266.7630676,66.9930785
266.763191,66.9935785
266.7633143,66.9940785
266.7634377,66.9945785
266.7635611,66.9950785
266.7636845,66.9955785
266.7638079,66.9960785
266.7639313,66.9965785
266.7640547,66.9970785
266.7641781,66.9975785
266.7643015,66.9980785
266.7644249,66.9985785
266.7645483,66.9990785
266.7646717,66.9995785
266.7647951,67.0000785
266.7649185,67.0005785
266.7650419,67.0010785
266.7651653,67.0015785
266.7652886,67.0020785
266.765412,67.0025785
266.7655131,67.0030785
266.7651291,67.0035785
266.764745,67.0040785
266.764361,67.0045785
266.763977,67.0050785
266.763593,67.0055785
266.7632089,67.0060785
266.7628249,67.0065785
266.7624409,67.0070785
266.7620569,67.0075785
266.7616728,67.0080785
266.7612888,67.0085785
266.7609048,67.0090785
266.7605208,67.0095785
266.7601368,67.0100785
266.7597527,67.0105785
266.7593687,67.0110785
266.7589847,67.0115785
266.7586007,67.0120785
266.7582166,67.0125785
266.7578326,67.0130785
266.7574486,67.0135785
266.7570646,67.0140785
266.7566805,67.0145785
266.7562965,67.0150785
266.7559125,67.0155785
266.7555285,67.0160785
266.7551444,67.0165785
266.7547604,67.0170785
266.7543764,67.0175785
266.7539924,67.0180785
266.7536084,67.0185785
266.7532243,67.0190785
266.7528403,67.0195785
266.7524563,67.0200785
266.7520723,67.0205785
266.7516882,67.0210785
266.7513042,67.0215785
266.7509202,67.0220785
266.7505362,67.0225785
266.7501521,67.0230785
266.7497681,67.0235785
266.7493841,67.0240785
266.7490001,67.0245785
266.748616,67.0250785
266.748232,67.0255785
266.747848,67.0260785
266.747464,67.0265785
266.74708,67.0270785
266.7466959,67.0275785
266.7463119,67.0280785
266.7459279,67.0285785
266.7455439,67.0290785
266.7451598,67.0295785
266.7447758,67.0300785
266.7443918,67.0305785
266.7440078,67.0310785
266.7436237,67.0315785
266.7432397,67.0320785
266.7428557,67.0325785
266.7424717,67.0330785
266.7420876,67.0335785
266.7417036,67.0340785
266.7413196,67.0345785
266.7409356,67.0350785
266.7405516,67.0355785
266.7401675,67.0360785
266.7397835,67.0365785
266.7393995,67.0370785
266.7390155,67.0375785
266.7386314,67.0380785
266.7382474,67.0385785
266.7378634,67.0390785
266.7374794,67.0395785
266.7370953,67.0400785
266.7367113,67.0405785
266.7363273,67.0410785
266.7359433,67.0415785
266.7355592,67.0420785
266.7355604,67.0425785
266.7361982,67.0430785
266.736836,67.0435785
266.7374738,67.0440785
266.7381115,67.0445785
266.7387493,67.0450785
266.7393871,67.0455785
266.7400249,67.0460785
266.7406626,67.0465785
266.7413004,67.0470785
266.7419382,67.0475785
266.7425759,67.0480785
266.7432137,67.0485785
266.7438515,67.0490785
266.7444893,67.0495785
266.745127,67.0500785
266.7457648,67.0505785
266.7464026,67.0510785
266.7470404,67.0515785
266.7476781,67.0520785
266.7481635,67.0525785
266.7486053,67.0530785
266.7490471,67.0535785
266.7494889,67.0540785
266.7499306,67.0545785
266.7503563,67.0550785
266.7506618,67.0555785
266.7509673,67.0560785
266.7512729,67.0565785
266.7515784,67.0570785
266.751884,67.0575785
266.7521895,67.0580785
266.7524951,67.0585785
266.7528006,67.0590785
266.7531061,67.0595785
266.7534117,67.0600785
266.7537172,67.0605785
266.7540228,67.0610785
266.7543283,67.0615785
266.7546339,67.0620785
266.7549394,67.0625785
266.7552449,67.0630785
266.7555505,67.0635785
266.755856,67.0640785
266.7561616,67.0645785
266.7564671,67.0650785
266.7567727,67.0655785
266.7570782,67.0660785
266.7573837,67.0665785
266.7576893,67.0670785
266.7579948,67.0675785
266.7583004,67.0680785
266.7586059,67.0685785
266.7589114,67.0690785
266.759217,67.0695785
266.7595225,67.0700785
266.7598281,67.0705785
266.7601336,67.0710785
266.7604592,67.0715785
266.760816,67.0720785
266.7611728,67.0725785
266.7615296,67.0730785
266.7618864,67.0735785
266.7622433,67.0740785
266.7626001,67.0745785
266.7630987,67.0750785
266.7638253,67.0755785
266.7645518,67.0760785
266.7652784,67.0765785
266.7660049,67.0770785
266.7667315,67.0775785
266.767458,67.0780785
266.6981,66.71595486
266.6987379,66.71645486
266.6993758,66.71695486
266.7000137,66.71745486
266.7006516,66.71795486
266.7012895,66.71845486
266.7019274,66.71895486
266.7025653,66.71945486
266.70315,66.71995486
266.7034589,66.72045486
266.7037678,66.72095486
266.7040767,66.72145486
266.7043856,66.72195486
266.7046945,66.72245486
266.7044893,66.72295486
266.7042173,66.72345486
266.7039452,66.72395486
266.7036732,66.72445486
266.7034012,66.72495486
266.7031292,66.72545486
266.7028572,66.72595486
266.7025852,66.72645486
266.7023132,66.72695486
266.7020412,66.72745486
266.7017692,66.72795486
266.7014972,66.72845486
266.7012252,66.72895486
266.7009532,66.72945486
266.7006812,66.72995486
266.7004092,66.73045486
266.7001371,66.73095486
266.6998651,66.73145486
266.6995525,66.73195486
266.6991999,66.73245486
266.6988472,66.73295486
266.6984945,66.73345486
266.6981418,66.73395486
266.6977891,66.73445486
266.6974365,66.73495486
266.6970647,66.73545486
266.696666,66.73595486
266.6962674,66.73645486
266.6958687,66.73695486
266.6954701,66.73745486
266.6950714,66.73795486
266.6946727,66.73845486
266.6942741,66.73895486
266.6938754,66.73945486
266.6934768,66.73995486
266.6930781,66.74045486
266.6926794,66.74095486
266.6922808,66.74145486
266.6919831,66.74195486
266.6917002,66.74245486
266.6914173,66.74295486
266.6911344,66.74345486
266.6908515,66.74395486
266.6905685,66.74445486
266.6902856,66.74495486
266.6900027,66.74545486
266.689723,66.74595486
266.68953,66.74645486
266.689337,66.74695486
266.689144,66.74745486
266.688951,66.74795486
266.6887579,66.74845486
266.6885649,66.74895486
266.6883719,66.74945486
266.6881789,66.74995486
266.6879859,66.75045486
266.6877928,66.75095486
266.6875998,66.75145486
266.6874068,66.75195486
266.6872136,66.75245486
266.687018,66.75295486
266.6868224,66.75345486
266.6866269,66.75395486
266.6864313,66.75445486
266.6862357,66.75495486
266.6860402,66.75545486
266.6858446,66.75595486
266.685649,66.75645486
266.6854535,66.75695486
266.6852579,66.75745486
266.6850623,66.75795486
266.6848667,66.75845486
266.6846654,66.75895486
266.6844504,66.75945486
266.6842355,66.75995486
266.6840206,66.76045486
266.6838057,66.76095486
266.6835908,66.76145486
266.6833758,66.76195486
266.6831609,66.76245486
266.682946,66.76295486
266.6827311,66.76345486
266.6825162,66.76395486
266.6823012,66.76445486
266.6820821,66.76495486
266.6818609,66.76545486
266.6816397,66.76595486
266.6814184,66.76645486
266.6811972,66.76695486
266.680976,66.76745486
266.6807548,66.76795486
266.6805336,66.76845486
266.6803123,66.76895486
266.6800911,66.76945486
266.6798699,66.76995486
266.6796372,66.77045486
266.6793849,66.77095486
266.6791326,66.77145486
266.6788802,66.77195486
266.6786279,66.77245486
266.6783755,66.77295486
266.6781232,66.77345486
266.6778708,66.77395486
266.6776185,66.77445486
266.6773661,66.77495486
266.6771138,66.77545486
266.6768614,66.77595486
266.6766091,66.77645486
266.6763567,66.77695486
266.6761044,66.77745486
266.6758521,66.77795486
266.6755997,66.77845486
266.6753474,66.77895486
266.675095,66.77945486
266.6748427,66.77995486
266.6745833,66.78045486
266.6743184,66.78095486
266.6740534,66.78145486
266.6737885,66.78195486
266.6735235,66.78245486
266.6732586,66.78295486
266.6729936,66.78345486
266.6727286,66.78395486
266.6724637,66.78445486
266.6721895,66.78495486
266.6718464,66.78545486
266.6715034,66.78595486
266.6711603,66.78645486
266.6708172,66.78695486
266.6704742,66.78745486
266.6701311,66.78795486
266.6697881,66.78845486
266.669445,66.78895486
266.6691019,66.78945486
266.6687589,66.78995486
266.6684158,66.79045486
266.6680727,66.79095486
266.6677297,66.79145486
266.6673866,66.79195486
266.6670842,66.79245486
266.666816,66.79295486
266.6665478,66.79345486
266.6662796,66.79395486
266.6660114,66.79445486
266.6657432,66.79495486
266.6654749,66.79545486
266.6652067,66.79595486
266.6649385,66.79645486
266.6647009,66.79695486
266.6645701,66.79745486
266.6644393,66.79795486
266.6643085,66.79845486
266.6641776,66.79895486
266.6640468,66.79945486
266.663916,66.79995486
266.6637852,66.80045486
266.6636544,66.80095486
266.6635236,66.80145486
266.6633928,66.80195486
266.663262,66.80245486
266.6631311,66.80295486
266.6630003,66.80345486
266.6628695,66.80395486
266.6627387,66.80445486
266.6626079,66.80495486
266.6624771,66.80545486
266.6623463,66.80595486
266.6622176,66.80645486
266.6621062,66.80695486
266.6619947,66.80745486
266.6618833,66.80795486
266.6617718,66.80845486
266.6616604,66.80895486
266.6615489,66.80945486
266.6614375,66.80995486
266.661326,66.81045486
266.6612146,66.81095486
266.6611031,66.81145486
266.6609917,66.81195486
266.6608802,66.81245486
266.6607688,66.81295486
266.6606573,66.81345486
266.6605459,66.81395486
266.6604344,66.81445486
266.660323,66.81495486
266.6602115,66.81545486
266.6601001,66.81595486
266.6599886,66.81645486
266.6598772,66.81695486
266.6597657,66.81745486
266.6596215,66.81795486
266.6594617,66.81845486
266.659302,66.81895486
266.6591423,66.81945486
266.6589826,66.81995486
266.6588229,66.82045486
266.6586632,66.82095486
266.6585035,66.82145486
266.6583438,66.82195486
266.6581841,66.82245486
266.6580244,66.82295486
266.6578647,66.82345486
266.657705,66.82395486
266.6575452,66.82445486
266.6573855,66.82495486
266.6572245,66.82545486
266.6570155,66.82595486
266.6568065,66.82645486
266.6565974,66.82695486
266.6563884,66.82745486
266.6561793,66.82795486
266.6559703,66.82845486
266.6557612,66.82895486
266.6555522,66.82945486
266.6553432,66.82995486
266.6551341,66.83045486
266.6549251,66.83095486
266.6547193,66.83145486
266.6545599,66.83195486
266.6544005,66.83245486
266.6542411,66.83295486
266.6540816,66.83345486
266.6539222,66.83395486
266.6537628,66.83445486
266.6536034,66.83495486
266.6534439,66.83545486
266.6532845,66.83595486
266.6531251,66.83645486
266.6529657,66.83695486
266.6528062,66.83745486
266.6526468,66.83795486
266.6524874,66.83845486
266.652328,66.83895486
266.6521828,66.83945486
266.6520604,66.83995486
266.6519379,66.84045486
266.6518155,66.84095486
266.651693,66.84145486
266.6515706,66.84195486
266.6514482,66.84245486
266.6513257,66.84295486
266.6512033,66.84345486
266.6510809,66.84395486
266.6509584,66.84445486
266.650836,66.84495486
266.6507135,66.84545486
266.6505911,66.84595486
266.6504687,66.84645486
266.6503462,66.84695486
266.6502238,66.84745486
266.6501014,66.84795486
266.6499789,66.84845486
266.6498565,66.84895486
266.6497341,66.84945486
266.6496839,66.84995486
266.6496363,66.85045486
266.6495887,66.85095486
266.649541,66.85145486
266.6494934,66.85195486
266.6494457,66.85245486
266.6493981,66.85295486
266.6493504,66.85345486
266.6493028,66.85395486
266.6492552,66.85445486
266.6492075,66.85495486
266.6491599,66.85545486
266.6491122,66.85595486
266.6490646,66.85645486
266.649017,66.85695486
266.6489693,66.85745486
266.6489217,66.85795486
266.648874,66.85845486
266.6488264,66.85895486
266.6487788,66.85945486
266.6487311,66.85995486
266.6486835,66.86045486
266.6486358,66.86095486
266.6485882,66.86145486
266.6485406,66.86195486
266.6484929,66.86245486
266.6484453,66.86295486
266.6483976,66.86345486
266.64835,66.86395486
266.6483024,66.86445486
266.6482547,66.86495486
266.6482071,66.86545486
266.6481594,66.86595486
266.6481118,66.86645486
266.6480641,66.86695486
266.6480165,66.86745486
266.6479689,66.86795486
266.6479212,66.86845486
266.6478736,66.86895486
266.6478259,66.86945486
266.6477783,66.86995486
266.6477307,66.87045486
266.647683,66.87095486
266.6476354,66.87145486
266.6475877,66.87195486
266.6475401,66.87245486
266.6474925,66.87295486
266.6474448,66.87345486
266.6473972,66.87395486
266.6473495,66.87445486
266.6473019,66.87495486
266.6472543,66.87545486
266.6472001,66.87595486
266.6471393,66.87645486
266.6470785,66.87695486
266.6470177,66.87745486
266.6469568,66.87795486
266.646896,66.87845486
266.6468352,66.87895486
266.6467744,66.87945486
266.6467135,66.87995486
266.6466527,66.88045486
266.6465919,66.88095486
266.6465311,66.88145486
266.6464702,66.88195486
266.6464094,66.88245486
266.6463486,66.88295486
266.6462878,66.88345486
266.6462269,66.88395486
266.6461661,66.88445486
266.6461053,66.88495486
266.6460445,66.88545486
266.6459836,66.88595486
266.6459228,66.88645486
266.645862,66.88695486
266.6458012,66.88745486
266.6457403,66.88795486
266.6456795,66.88845486
266.6456187,66.88895486
266.6455579,66.88945486
266.645497,66.88995486
266.6454362,66.89045486
266.6453754,66.89095486
266.6453146,66.89145486
266.6452537,66.89195486
266.6451929,66.89245486
266.6451321,66.89295486
266.6450712,66.89345486
266.6450104,66.89395486
266.6449496,66.89445486
266.6448888,66.89495486
266.6448279,66.89545486
266.6447671,66.89595486
266.6448319,66.89645486
266.6450933,66.89695486
266.6453548,66.89745486
266.6455846,66.89795486
266.6457502,66.89845486
266.6459158,66.89895486
266.6460813,66.89945486
266.6462469,66.89995486
266.6464125,66.90045486
266.6465781,66.90095486
266.6467437,66.90145486
266.6469092,66.90195486
266.6470748,66.90245486
266.6472404,66.90295486
266.647406,66.90345486
266.6475716,66.90395486
266.6477371,66.90445486
266.6479027,66.90495486
266.6480713,66.90545486
266.6482499,66.90595486
266.6484285,66.90645486
266.648607,66.90695486
266.6487856,66.90745486
266.6489642,66.90795486
266.6491428,66.90845486
266.6493214,66.90895486
266.6494999,66.90945486
266.6496785,66.90995486
266.6498571,66.91045486
266.6500357,66.91095486
266.6502143,66.91145486
266.6503928,66.91195486
266.6505966,66.91245486
266.6508837,66.91295486
266.6511708,66.91345486
266.6514579,66.91395486
266.651745,66.91445486
266.6520321,66.91495486
266.6523192,66.91545486
266.6526062,66.91595486
266.6528933,66.91645486
266.6531804,66.91695486
266.6534675,66.91745486
266.6537546,66.91795486
266.6540417,66.91845486
266.6543288,66.91895486
266.6546159,66.91945486
266.654903,66.91995486
266.6551901,66.92045486
266.6554772,66.92095486
266.6559716,66.92145486
266.6565128,66.92195486
266.657054,66.92245486
266.6575952,66.92295486
266.6581463,66.92345486
266.658738,66.92395486
266.6593297,66.92445486
266.6599215,66.92495486
266.6605132,66.92545486
266.6611049,66.92595486
266.6616966,66.92645486
266.6622883,66.92695486
266.66288,66.92745486
266.68094,66.52090504
266.6804985,66.52140504
266.6800569,66.52190504
266.6796154,66.52240504
266.6791739,66.52290504
266.6787324,66.52340504
266.678294,66.52390504
266.6778618,66.52440504
266.6774297,66.52490504
266.6769975,66.52540504
266.6765653,66.52590504
266.6761332,66.52640504
266.6757676,66.52690504
266.6754559,66.52740504
266.6751441,66.52790504
266.6748324,66.52840504
266.6745207,66.52890504
266.6742089,66.52940504
266.6738972,66.52990504
266.6735855,66.53040504
266.6732737,66.53090504
266.672962,66.53140504
266.6726503,66.53190504
266.6723385,66.53240504
266.6720268,66.53290504
266.6717151,66.53340504
266.6714033,66.53390504
266.6710916,66.53440504
266.6707799,66.53490504
266.6704681,66.53540504
266.6701564,66.53590504
266.6698447,66.53640504
266.6695329,66.53690504
266.6692212,66.53740504
266.6689095,66.53790504
266.6685977,66.53840504
266.668286,66.53890504
266.6679743,66.53940504
266.6676625,66.53990504
266.6673508,66.54040504
266.6670391,66.54090504
266.6667273,66.54140504
266.6664156,66.54190504
266.6661039,66.54240504
266.6657921,66.54290504
266.6654804,66.54340504
266.6651687,66.54390504
266.6648569,66.54440504
266.6645452,66.54490504
266.6642335,66.54540504
266.6639217,66.54590504
266.66361,66.54640504
266.6632983,66.54690504
266.6629865,66.54740504
266.6626748,66.54790504
266.6623631,66.54840504
266.6620513,66.54890504
266.6617396,66.54940504
266.6614279,66.54990504
266.6611161,66.55040504
266.6608152,66.55090504
266.6605282,66.55140504
266.6602413,66.55190504
266.6599543,66.55240504
266.6596673,66.55290504
266.6593804,66.55340504
266.6590934,66.55390504
266.6588065,66.55440504
266.6585195,66.55490504
266.6582453,66.55540504
266.657976,66.55590504
266.6577067,66.55640504
266.6574374,66.55690504
266.6571681,66.55740504
266.6568988,66.55790504
266.6566295,66.55840504
266.6563602,66.55890504
266.6560908,66.55940504
266.6558215,66.55990504
266.6555522,66.56040504
266.6552829,66.56090504
266.6550136,66.56140504
266.6547443,66.56190504
266.654475,66.56240504
266.6542057,66.56290504
266.6539364,66.56340504
266.6536671,66.56390504
266.6533978,66.56440504
266.6531285,66.56490504
266.6528592,66.56540504
266.6525899,66.56590504
266.6523205,66.56640504
266.6520512,66.56690504
266.6517819,66.56740504
266.6515126,66.56790504
266.6512433,66.56840504
266.650974,66.56890504
266.6507047,66.56940504
266.6504354,66.56990504
266.6501661,66.57040504
266.6498968,66.57090504
266.6496275,66.57140504
266.6493582,66.57190504
266.6490889,66.57240504
266.6488196,66.57290504
266.6485502,66.57340504
266.6482809,66.57390504
266.6480116,66.57440504
266.6477423,66.57490504
266.647473,66.57540504
266.6472037,66.57590504
266.6469344,66.57640504
266.6466651,66.57690504
266.6463958,66.57740504
266.6461265,66.57790504
266.6458569,66.57840504
266.6455866,66.57890504
266.6453163,66.57940504
266.645046,66.57990504
266.6447757,66.58040504
266.6445054,66.58090504
266.6442351,66.58140504
266.6439648,66.58190504
266.6436945,66.58240504
266.6434229,66.58290504
266.6431314,66.58340504
266.6428398,66.58390504
266.6425483,66.58440504
266.6422567,66.58490504
266.6419652,66.58540504
266.6416736,66.58590504
266.6413821,66.58640504
266.6410905,66.58690504
266.640799,66.58740504
266.6405074,66.58790504
266.6402159,66.58840504
266.6399243,66.58890504
266.6396328,66.58940504
266.6393412,66.58990504
266.6390497,66.59040504
266.6387581,66.59090504
266.6384666,66.59140504
266.638175,66.59190504
266.6378834,66.59240504
266.6375919,66.59290504
266.6373003,66.59340504
266.6370088,66.59390504
266.6367172,66.59440504
266.6364257,66.59490504
266.6361341,66.59540504
266.6358426,66.59590504
266.635551,66.59640504
266.6352595,66.59690504
266.6349679,66.59740504
266.6346764,66.59790504
266.6343848,66.59840504
266.6340933,66.59890504
266.6338017,66.59940504
266.6335102,66.59990504
266.6332186,66.60040504
266.6329271,66.60090504
266.6326355,66.60140504
266.6323439,66.60190504
266.6320524,66.60240504
266.6317608,66.60290504
266.6314693,66.60340504
266.6311777,66.60390504
266.6308961,66.60440504
266.6306585,66.60490504
266.6304209,66.60540504
266.6301832,66.60590504
266.6299456,66.60640504
266.6297079,66.60690504
266.6294703,66.60740504
266.6292327,66.60790504
266.628995,66.60840504
266.6287574,66.60890504
266.6285198,66.60940504
266.6283877,66.60990504
266.6283089,66.61040504
266.6282301,66.61090504
266.6281513,66.61140504
266.6280725,66.61190504
266.6279938,66.61240504
266.627915,66.61290504
266.6278362,66.61340504
266.6277574,66.61390504
266.6276786,66.61440504
266.6275999,66.61490504
266.6275211,66.61540504
266.6274423,66.61590504
266.6273635,66.61640504
266.6272848,66.61690504
266.627206,66.61740504
266.6271272,66.61790504
266.6270484,66.61840504
266.6269696,66.61890504
266.6268909,66.61940504
266.6268121,66.61990504
266.6267333,66.62040504
266.6266545,66.62090504
266.6265757,66.62140504
266.626497,66.62190504
266.6264182,66.62240504
266.6263394,66.62290504
266.6262606,66.62340504
266.6261818,66.62390504
266.6261031,66.62440504
266.6260243,66.62490504
266.6259455,66.62540504
266.6259248,66.62590504
266.6259085,66.62640504
266.6258922,66.62690504
266.6258759,66.62740504
266.6258596,66.62790504
266.6258433,66.62840504
266.6258269,66.62890504
266.6258106,66.62940504
266.6257943,66.62990504
266.625778,66.63040504
266.6257617,66.63090504
266.6257454,66.63140504
266.625729,66.63190504
266.6257127,66.63240504
266.6256964,66.63290504
266.6256801,66.63340504
266.6256638,66.63390504
266.6256475,66.63440504
266.6256312,66.63490504
266.6256148,66.63540504
266.6256103,66.63590504
266.625725,66.63640504
266.6258397,66.63690504
266.6259543,66.63740504
266.626069,66.63790504
266.6261836,66.63840504
266.6262983,66.63890504
266.626413,66.63940504
266.6265276,66.63990504
266.6266423,66.64040504
266.6267569,66.64090504
266.6268716,66.64140504
266.6269863,66.64190504
266.6271009,66.64240504
266.6272156,66.64290504
266.6273303,66.64340504
266.6274449,66.64390504
266.6275596,66.64440504
266.6276742,66.64490504
266.6277889,66.64540504
266.6279036,66.64590504
266.6280182,66.64640504
266.6281576,66.64690504
266.6283586,66.64740504
266.6285595,66.64790504
266.6287605,66.64840504
266.6289614,66.64890504
266.6291623,66.64940504
266.6293633,66.64990504
266.6295642,66.65040504
266.6297652,66.65090504
266.6299661,66.65140504
266.630167,66.65190504
266.630368,66.65240504
266.6305689,66.65290504
266.6308156,66.65340504
266.6310707,66.65390504
266.6313258,66.65440504
266.6315809,66.65490504
266.631836,66.65540504
266.632091,66.65590504
266.6323461,66.65640504
266.6326012,66.65690504
266.6328563,66.65740504
266.6331117,66.65790504
266.6333741,66.65840504
266.6336366,66.65890504
266.633899,66.65940504
266.6341615,66.65990504
266.6344239,66.66040504
266.6346863,66.66090504
266.6349488,66.66140504
266.6352112,66.66190504
266.6354737,66.66240504
266.6358252,66.66290504
266.6362595,66.66340504
266.6366938,66.66390504
266.6371281,66.66440504
266.6375624,66.66490504
266.6379967,66.66540504
266.638431,66.66590504
266.6388653,66.66640504
266.6392996,66.66690504
266.6397339,66.66740504
266.6401682,66.66790504
267.37574,65.7890707
267.3754752,65.7895707
267.3752103,65.7900707
267.3749455,65.7905707
267.3746807,65.7910707
267.3744159,65.7915707
267.374151,65.7920707
267.3738862,65.7925707
267.3736214,65.7930707
267.3733566,65.7935707
267.3730917,65.7940707
267.3728269,65.7945707
267.3725621,65.7950707
267.3722972,65.7955707
267.3720324,65.7960707
267.3717676,65.7965707
267.3715028,65.7970707
267.3712379,65.7975707
267.3709731,65.7980707
267.3707083,65.7985707
267.3704435,65.7990707
267.3701786,65.7995707
267.3699138,65.8000707
267.369649,65.8005707
267.3693841,65.8010707
267.3691193,65.8015707
267.3688545,65.8020707
267.3685897,65.8025707
267.3683248,65.8030707
267.3681503,65.8035707
267.3680183,65.8040707
267.3678863,65.8045707
